"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
0.0216458855454626,0.326749701892677,0.617,0.317,1,"Control","DNAH1"
0.021647150550726,-0.395560043262314,0.933,0.95,1,"Control","CDK8"
0.0216486251039399,0.33197151371315,0.25,0.083,1,"Control","LRRK2"
0.0216553505587187,0.274081832746192,0.983,0.933,1,"Control","ATF7IP2"
0.0216576285455341,-0.365611634978217,0.967,0.967,1,"Control","MAPK8IP1"
0.0216589953807795,0.282925781174015,1,0.95,1,"Control","TOR3A"
0.0216599066222574,-0.252939193397261,0.983,1,1,"Control","STX7"
0.0216599066222574,-0.307113685060548,1,1,1,"Control","PID1"
0.0216661011287077,-0.409228305751991,0.783,0.8,1,"Control","ZNF415"
0.0216774071968061,0.606698922315335,0.833,0.567,1,"Control","DUS4L"
0.0217813967349096,0.34193600893941,0.317,0.117,1,"Control","SGK1"
0.0217813967349096,0.0526079334276472,0.317,0.117,1,"Control","NUP62CL"
0.0217933605007393,0.159632313099013,0.233,0.067,1,"Control","AC011444.1"
0.0218650759070309,0.233013788314378,0.45,0.2,1,"Control","ZBTB11-AS1"
0.0218958740924613,0.367982569545766,0.967,0.833,1,"Control","MFSD14A"
0.0219110420004066,0.394123316571615,1,0.817,1,"Control","POT1"
0.0219142699069359,-0.772688598978615,0.733,0.733,1,"Control","DISC1"
0.0219236849175933,-0.358020899083092,0.933,0.9,1,"Control","HCP5"
0.0219423094397751,0.285286559432761,0.967,0.9,1,"Control","C8orf76"
0.021959329589952,0.243588146053599,1,0.933,1,"Control","TMUB1"
0.0219616299875818,-0.208856852721307,1,0.983,1,"Control","HEXD"
0.0219616299875818,0.292618747018099,1,1,1,"Control","SNHG12"
0.0219616299875818,0.144784668681715,1,1,1,"Control","OLA1"
0.0220245461736287,-1.24910868403833,0.283,0.383,1,"Control","NELL1"
0.0220777536465616,0.439756345071034,0.917,0.8,1,"Control","MTFMT"
0.0221031764965192,0.28748760297517,0.917,0.7,1,"Control","ZC3H6"
0.022133669657911,0.158309849849591,0.55,0.25,1,"Control","ZNF256"
0.0221379900486374,0.304773129233563,0.883,0.517,1,"Control","NR3C1"
0.0221614041774589,0.289961253762464,0.933,0.833,1,"Control","CSRNP3"
0.0222391349986575,-0.434908435631061,0.933,0.917,1,"Control","RALGDS"
0.0222588737861627,0.375490319345861,0.967,0.933,1,"Control","MAP4K3"
0.022266771117105,0.230032890406009,1,0.967,1,"Control","UBXN4"
0.0222670034072485,0.249751018278634,1,0.983,1,"Control","RPUSD1"
0.0222670034072485,-0.234822091088254,1,0.983,1,"Control","RFXANK"
0.0222670034072485,-0.105441209048796,1,1,1,"Control","CIAO2B"
0.0222670034072485,0.159582519048241,1,1,1,"Control","SRSF6"
0.022327316481573,0.118692783319073,0.417,0.167,1,"Control","ZNF165"
0.0223544384087487,-0.597329607476604,0.85,0.717,1,"Control","TMCC1-AS1"
0.0223556715318231,0.31480169352186,0.617,0.333,1,"Control","EIF3CL"
0.0224208365980674,0.202852948383167,0.983,0.983,1,"Control","KNOP1"
0.0224811641030892,-0.889049816997521,0.35,0.45,1,"Control","OSBPL5"
0.0225040265077793,0.39476609474585,0.95,0.75,1,"Control","XRRA1"
0.0225123770333347,0.455457294536853,0.467,0.217,1,"Control","LEF1-AS1"
0.0225327701920719,0.314871003732573,0.733,0.383,1,"Control","TSPAN19"
0.0225758279724149,-0.316628727951339,1,0.967,1,"Control","RIT1"
0.0225760625231336,0.08407903187919,1,1,1,"Control","NDUFC2"
0.0225760625231336,0.15140797111395,1,1,1,"Control","USP5"
0.0225760625231336,0.114719766965497,1,1,1,"Control","MRPL57"
0.0225760625231336,-0.0981768405452201,1,1,1,"Control","SUGP2"
0.0225968367440889,0.359783109424626,0.683,0.367,1,"Control","MIATNB"
0.0226271149211583,-0.717636610004613,0.633,0.633,1,"Control","CHODL"
0.0226698050137852,0.4656962073936,0.5,0.25,1,"Control","AC012313.6"
0.0227163814286636,-0.768580441886855,0.35,0.467,1,"Control","ARHGAP27"
0.0228102351766058,0.313333989445152,0.333,0.133,1,"Control","AC004877.1"
0.0228211476141164,0.218483665601652,0.967,0.833,1,"Control","MED30"
0.0228367631658245,0.278079982088589,1,0.817,1,"Control","NOL9"
0.0228755823528816,-0.384293467984627,0.983,0.9,1,"Control","GIGYF2"
0.0228818544877223,0.334140775127349,0.467,0.217,1,"Control","AC067750.1"
0.0228841068627944,-0.244283107542765,1,0.917,1,"Control","PDE5A"
0.0228864749881384,0.251069688544564,1,0.933,1,"Control","RSF1"
0.0228888432030013,-0.119676476259387,1,1,1,"Control","NDUFB3"
0.0228888432030013,-0.083599111474898,1,1,1,"Control","PNKD"
0.0228888432030013,-0.149935217215296,1,1,1,"Control","CDV3"
0.0229290851452086,0.103692772485378,0.433,0.183,1,"Control","ZNF669"
0.0229317456145578,0.294131842706102,0.4,0.167,1,"Control","SMCO4"
0.0230371717358334,0.148374492691659,0.383,0.15,1,"Control","LINC01798"
0.0230516278257659,0.391521095282368,0.717,0.417,1,"Control","ARSK"
0.0230631598778976,0.231010651406999,0.75,0.417,1,"Control","ZNF407"
0.0230716175313551,0.382404615166051,0.95,0.8,1,"Control","INTS6L"
0.0230847459404361,-0.667157295494819,0.683,0.717,1,"Control","ERC2"
0.0231370312471129,0.290711170866887,0.967,0.833,1,"Control","FAM20B"
0.0232005994198361,0.316227413656191,1,0.917,1,"Control","CDK5RAP2"
0.023205142425732,0.178259248581537,1,0.967,1,"Control","DYNC1LI1"
0.023205142425732,-0.242996720012237,1,0.967,1,"Control","ZNF711"
0.0232053815402446,-0.257240156418462,1,0.983,1,"Control","AAMDC"
0.0232053815402446,-0.176807888158202,1,1,1,"Control","SLC3A2"
0.0232053815402446,-0.1997250705999,1,1,1,"Control","SNX6"
0.0232053815402446,-0.138702735803053,1,1,1,"Control","HUWE1"
0.0232591190260715,0.392867389718289,0.917,0.717,1,"Control","TMEM231"
0.0232591190260715,-0.538074056323931,0.883,0.75,1,"Control","SH3BP5-AS1"
0.0232963920027425,0.29323205982348,0.983,0.817,1,"Control","SELENOI"
0.0233271411146823,0.0749698462964528,0.35,0.133,1,"Control","PCDHGA1"
0.0233290144473181,0.292550730201374,0.917,0.8,1,"Control","PELI1"
0.0233731601424836,0.395198762280695,0.817,0.533,1,"Control","LIN9"
0.0234278329508689,0.395137804140754,0.083,0,1,"Control","SAMD11"
0.0234278329508689,0.206206508851202,0.083,0,1,"Control","C1QTNF12"
0.0234278329508689,0.308945049542091,0.083,0,1,"Control","PIK3CD"
0.0234278329508689,-0.438493432676356,0,0.083,1,"Control","LINC02574"
0.0234278329508689,0.408875392068209,0.083,0,1,"Control","FAM167B"
0.0234278329508689,0.466468709803013,0.083,0,1,"Control","LINC01144"
0.0234278329508689,0.227320255910355,0.083,0,1,"Control","AL513218.1"
0.0234278329508689,-0.533293605313028,0,0.083,1,"Control","C1orf194"
0.0234278329508689,0.416202121733991,0.083,0,1,"Control","SEMA4A"
0.0234278329508689,0.265776773601415,0.083,0,1,"Control","LINC01133"
0.0234278329508689,-0.435153983345892,0,0.083,1,"Control","PLXNA2"
0.0234278329508689,0.262136878601626,0.083,0,1,"Control","IBA57-DT"
0.0234278329508689,0.355992034918658,0.083,0,1,"Control","DGUOK-AS1"
0.0234278329508689,0.346664013433595,0.083,0,1,"Control","AC079447.1"
0.0234278329508689,0.172616470605727,0.083,0,1,"Control","AC012447.1"
0.0234278329508689,-0.765200132611992,0,0.083,1,"Control","AC092652.1"
0.0234278329508689,0.25160295707027,0.083,0,1,"Control","HGD"
0.0234278329508689,0.33491985735798,0.083,0,1,"Control","LINC02014"
0.0234278329508689,0.431728679617679,0.083,0,1,"Control","AC110716.1"
0.0234278329508689,0.248030238596509,0.083,0,1,"Control","AC011317.1"
0.0234278329508689,0.510496207234192,0.083,0,1,"Control","YEATS2-AS1"
0.0234278329508689,0.222204283988473,0.083,0,1,"Control","PDCL2"
0.0234278329508689,-0.521153459763489,0,0.083,1,"Control","RGS7BP"
0.0234278329508689,0.176716878395688,0.083,0,1,"Control","IL17B"
0.0234278329508689,0.221873609125766,0.083,0,1,"Control","AC134043.2"
0.0234278329508689,0.183578545738128,0.083,0,1,"Control","TRIM7"
0.0234278329508689,-0.42291389418783,0,0.083,1,"Control","AL137003.1"
0.0234278329508689,0.16956593400408,0.083,0,1,"Control","HIST1H3A"
0.0234278329508689,0.302366460825557,0.083,0,1,"Control","MICB"
0.0234278329508689,0.283297536308741,0.083,0,1,"Control","ETV7"
0.0234278329508689,0.169005219700564,0.083,0,1,"Control","AL136131.3"
0.0234278329508689,0.359731047119967,0.083,0,1,"Control","CTAGE9"
0.0234278329508689,0.253850063988838,0.083,0,1,"Control","AL450345.1"
0.0234278329508689,0.347625035180398,0.083,0,1,"Control","AC004522.4"
0.0234278329508689,0.28084776811715,0.083,0,1,"Control","RNF148"
0.0234278329508689,0.28574548541352,0.083,0,1,"Control","AC004908.3"
0.0234278329508689,0.304040277517087,0.083,0,1,"Control","AL928970.1"
0.0234278329508689,0.49365410910889,0.083,0,1,"Control","OLAH"
0.0234278329508689,0.172561486335813,0.083,0,1,"Control","C10orf67"
0.0234278329508689,0.242804838022834,0.083,0,1,"Control","ADIRF"
0.0234278329508689,0.177704334123038,0.083,0,1,"Control","FGF8"
0.0234278329508689,0.314526106500044,0.083,0,1,"Control","AL162274.1"
0.0234278329508689,0.251465382518681,0.083,0,1,"Control","KCNQ1DN"
0.0234278329508689,0.283308395715295,0.083,0,1,"Control","PACSIN3"
0.0234278329508689,0.237891631447013,0.083,0,1,"Control","COLCA1"
0.0234278329508689,-0.447429036180069,0,0.083,1,"Control","OPCML-IT1"
0.0234278329508689,0.224486916974558,0.083,0,1,"Control","CACNA1C-AS2"
0.0234278329508689,0.255172949841974,0.083,0,1,"Control","AC068790.5"
0.0234278329508689,0.265698230435442,0.083,0,1,"Control","AC137590.1"
0.0234278329508689,0.230795939788099,0.083,0,1,"Control","ANKRD10-IT1"
0.0234278329508689,0.373582698559161,0.083,0,1,"Control","AL079343.1"
0.0234278329508689,0.366204784118406,0.083,0,1,"Control","AL138478.1"
0.0234278329508689,-0.569952230170378,0,0.083,1,"Control","TNFAIP2"
0.0234278329508689,0.287200682595336,0.083,0,1,"Control","AC104938.1"
0.0234278329508689,0.336030944598892,0.083,0,1,"Control","AC005410.2"
0.0234278329508689,0.358550120865173,0.083,0,1,"Control","TEKT3"
0.0234278329508689,-0.536022207187409,0,0.083,1,"Control","RAB37"
0.0234278329508689,0.248002346302076,0.083,0,1,"Control","METRNL"
0.0234278329508689,0.293008389804754,0.083,0,1,"Control","AC091138.1"
0.0234278329508689,0.359257906906068,0.083,0,1,"Control","AC009704.2"
0.0234278329508689,0.422964774736847,0.083,0,1,"Control","KCNK6"
0.0234278329508689,0.463426423084999,0.083,0,1,"Control","CCDC8"
0.0234278329508689,0.278796389377225,0.083,0,1,"Control","NPAS1"
0.0234278329508689,0.247631576309387,0.083,0,1,"Control","AC010320.3"
0.0234278329508689,0.410070175241013,0.083,0,1,"Control","MRAP"
0.0234278329508689,0.281314844478426,0.083,0,1,"Control","AP001429.1"
0.0234378968353582,-0.527711552583244,0.9,0.883,1,"Control","FHDC1"
0.0234755850851141,0.324178989458721,0.9,0.75,1,"Control","CPM"
0.0234908945533569,0.377671127241546,0.867,0.6,1,"Control","SRSF12"
0.0235225696945908,0.365408539457219,0.95,0.783,1,"Control","DHX35"
0.0235257138535987,0.195830766265226,1,0.983,1,"Control","GID8"
0.0235257138535987,-0.179534097787855,1,1,1,"Control","RANBP2"
0.0235257138535987,0.233933463507206,1,1,1,"Control","NAA40"
0.0235257138535987,-0.189483533417862,1,1,1,"Control","N4BP2L2"
0.0235257138535987,0.116212618547546,1,1,1,"Control","PGK1"
0.0235411607006888,0.357742187604142,0.917,0.667,1,"Control","EEF2KMT"
0.0235522517679546,0.21121013383739,0.55,0.25,1,"Control","TECTA"
0.0236366391468934,0.298273326891811,0.467,0.217,1,"Control","AC103810.2"
0.023653064298098,0.301473701779455,0.717,0.383,1,"Control","TRERF1"
0.0236669410058763,0.253252703703597,0.95,0.917,1,"Control","CUL2"
0.0236669410058763,-0.358106602240208,0.95,0.917,1,"Control","FAM222B"
0.023684888456638,0.284100973555094,0.983,0.95,1,"Control","TTI1"
0.0237366757124851,0.0491830603203631,0.4,0.167,1,"Control","AC107375.1"
0.0237489124107,0.274427418547332,0.45,0.2,1,"Control","SLC27A2"
0.0237609669351581,0.219040562860975,0.6,0.283,1,"Control","KCNK2"
0.0237609669351581,0.400764478175851,0.583,0.3,1,"Control","TMEM44"
0.0237689794617906,0.290266688204619,0.5,0.25,1,"Control","TMSB15B-AS1"
0.0238470806091269,-0.429034380660932,0.883,0.85,1,"Control","CRIM1"
0.0238489017520314,-0.283523182941282,0.967,0.983,1,"Control","P4HTM"
0.023849876686825,0.227441194896775,1,0.983,1,"Control","SEC24B"
0.023849876686825,-0.29712669978202,1,1,1,"Control","LRRC8D"
0.023849876686825,0.248127408503349,1,1,1,"Control","SEPTIN10"
0.023849876686825,0.231461563521784,1,1,1,"Control","OPA1"
0.023849876686825,-0.197538731347314,1,1,1,"Control","MCCC2"
0.023849876686825,0.236526539757563,1,1,1,"Control","KCTD20"
0.023849876686825,-0.205093676729263,1,1,1,"Control","CREBL2"
0.0238869025817873,0.389599232048668,0.3,0.117,1,"Control","AC092119.2"
0.023960422685982,-0.781252598367921,0.15,0.3,1,"Control","OTUB2"
0.0239731361281346,0.2395848341486,0.5,0.233,1,"Control","PRR35"
0.0240332473405841,0.440777779817922,0.817,0.533,1,"Control","PPP1R3E"
0.0240650740938561,0.424468359958857,0.783,0.6,1,"Control","PTPN14"
0.0241365000868989,0.373844683963367,0.217,0.067,1,"Control","AC104187.1"
0.0241769225476483,0.239514057420324,0.983,0.967,1,"Control","AC093765.2"
0.0241779068083673,0.226512790685279,1,0.983,1,"Control","STAMBP"
0.0241779068083673,-0.220583256900033,1,0.983,1,"Control","PLD2"
0.0241890112892011,0.271091150606079,0.567,0.283,1,"Control","AL359921.1"
0.0243226187980938,0.289531919543589,0.983,0.883,1,"Control","RTL8B"
0.0243399791011594,0.319526361565495,0.933,0.683,1,"Control","ZNF175"
0.0243409113182579,0.298163151990584,0.983,0.95,1,"Control","DIPK2A"
0.024343136416194,-0.177862954205486,0.983,0.983,1,"Control","SELENOO"
0.0243499118070576,-0.499516598421798,0.733,0.717,1,"Control","LACTB"
0.0244118745330408,-0.89516736096122,0.15,0.3,1,"Control","NCAN"
0.0245011473155453,-0.277040536288769,0.967,0.933,1,"Control","CDH10"
0.0245098412109787,0.13699742798988,1,1,1,"Control","RBM22"
0.0245098412109787,-0.153573532671652,1,1,1,"Control","JKAMP"
0.0245098412109787,0.155909569668237,1,1,1,"Control","BLMH"
0.0245478804440989,0.10310484688096,0.517,0.217,1,"Control","MITF"
0.0245604142800967,0.389669836149409,0.917,0.767,1,"Control","C8orf82"
0.0245787508455699,0.317950043457603,0.25,0.083,1,"Control","AC087428.1"
0.0245787508455699,0.114977169852962,0.25,0.083,1,"Control","AP002495.1"
0.0246282424273667,-0.734057805610561,0.467,0.533,1,"Control","SCN2A"
0.0246747882772255,-0.282428722637691,0.983,0.95,1,"Control","ALS2"
0.0246970922274706,0.342733657542766,0.883,0.667,1,"Control","ASB16-AS1"
0.0247054237912332,0.326186892692806,0.95,0.8,1,"Control","ZFX"
0.0247544947695786,0.296855452877356,0.95,0.833,1,"Control","ARNT"
0.0248369406261456,-0.351605950637349,0.967,0.933,1,"Control","RIDA"
0.0248447140295121,0.172691808861674,0.967,0.983,1,"Control","NAPEPLD"
0.0248457171113188,0.261059151136606,1,0.983,1,"Control","PELP1"
0.0248457171113188,-0.214370367062756,1,1,1,"Control","EPRS"
0.0248457171113188,-0.169314009000446,1,1,1,"Control","SUN1"
0.0248457171113188,0.112635167408451,1,1,1,"Control","SLC29A4"
0.0248457171113188,-0.198959147624264,1,1,1,"Control","KIF3B"
0.0248644329093406,0.445287446421062,0.767,0.517,1,"Control","ZNF525"
0.0248680589628131,0.37609155558078,0.867,0.717,1,"Control","DPH6"
0.0248975618133852,-0.46960330365311,0.9,0.783,1,"Control","CTSL"
0.0249120241956894,0.478220751839024,0.833,0.567,1,"Control","AC132192.2"
0.0249489980553406,0.466347870333963,0.9,0.583,1,"Control","SPATA2"
0.0249557536697412,0.35116758497696,0.883,0.683,1,"Control","ZNF689"
0.0249568100645507,0.386334489242757,0.433,0.2,1,"Control","AC017083.1"
0.0249900022263478,0.20694118700127,0.4,0.167,1,"Control","IL13RA1"
0.025037138661,0.444206873412511,0.867,0.683,1,"Control","LPAR6"
0.0250382551581552,0.682836862172866,0.183,0.05,1,"Control","DLL1"
0.0250536724462651,0.374697300115664,0.817,0.533,1,"Control","AL031963.3"
0.0250839770249891,0.489915370078833,0.833,0.55,1,"Control","SMIM10"
0.0250841885263346,0.387569942567931,0.85,0.55,1,"Control","LLGL1"
0.0250991265029108,0.341532730378674,0.25,0.083,1,"Control","PIGY-DT"
0.0251369718520235,0.387176009659028,0.933,0.717,1,"Control","OSGEPL1"
0.0251539275610659,-0.930954392560219,0.083,0.217,1,"Control","LOXL2"
0.0251805092072393,0.252319912458083,1,0.917,1,"Control","KATNAL1"
0.0251805092072393,-0.336696558811574,0.967,0.95,1,"Control","TLCD5"
0.0251853188040102,0.237351715077803,1,0.967,1,"Control","DDX27"
0.025185571949522,0.0986355864014468,1,1,1,"Control","DYNLT1"
0.0252401832482859,0.304017264701702,0.883,0.617,1,"Control","PDCD7"
0.0252824652978213,0.299401965598735,0.567,0.3,1,"Control","PEAK1"
0.0252954515929285,-0.791466937061177,0.583,0.567,1,"Control","CHRNB2"
0.0253118993597554,-0.708491152555861,0.633,0.633,1,"Control","AC091978.1"
0.0253441889263074,0.152868048853475,0.433,0.183,1,"Control","AC015982.2"
0.025436487600504,0.29043324866351,0.95,0.833,1,"Control","USP13"
0.025436487600504,0.208479241354936,0.95,0.833,1,"Control","ZNF585A"
0.0254582991474708,-0.943329519640513,0.533,0.533,1,"Control","SPRY4"
0.0254629602731389,0.557547823173436,0.233,0.083,1,"Control","TNFRSF9"
0.0255291878554673,-0.285022139572601,1,0.967,1,"Control","BRF1"
0.025529443388735,0.183260545613324,1,0.983,1,"Control","NAA20"
0.025529443388735,-0.120321487612288,1,1,1,"Control","CCT7"
0.025529443388735,-0.121806391828453,1,1,1,"Control","LARS"
0.025529443388735,0.0926892262669989,1,1,1,"Control","FKBP3"
0.025529443388735,0.124583165045024,1,1,1,"Control","C1QBP"
0.025529443388735,-0.247752539837264,1,1,1,"Control","LHX1"
0.025529443388735,0.239255369569716,1,1,1,"Control","PRPSAP1"
0.025529443388735,-0.190901917192933,1,1,1,"Control","RPS9"
0.025529443388735,-0.110011801749399,1,1,1,"Control","POLR2F"
0.0255431880907596,0.125043010170284,0.35,0.133,1,"Control","RGS14"
0.0255874359618423,-0.622455367255878,0.783,0.717,1,"Control","BHMT2"
0.0256548549217119,0.456512139617581,0.183,0.05,1,"Control","CD27"
0.025704244946088,-0.389869798044733,0.817,0.8,1,"Control","SLC26A11"
0.0257330636144014,0.279714133651507,0.95,0.8,1,"Control","ECD"
0.0257730479199245,0.227221304058973,0.35,0.15,1,"Control","AL392083.1"
0.0257838117164951,-0.671078059404192,0.7,0.683,1,"Control","CDH18"
0.0258397916127457,0.137125342740156,0.317,0.117,1,"Control","RBP2"
0.0258515828473599,0.385658763332983,0.267,0.1,1,"Control","AC068790.7"
0.0258725322923752,-0.684284959359799,0.033,0.15,1,"Control","SLC6A1"
0.0258763375798417,0.306420363756555,0.983,0.967,1,"Control","ZADH2"
0.0258771113796098,-0.154332945153862,1,0.967,1,"Control","SRF"
0.0258773693146251,-0.290532931991615,0.983,1,1,"Control","SUPT7L"
0.0258773693146251,-0.18660792544533,1,1,1,"Control","NDUFB5"
0.0258773693146251,-0.198719396379472,1,1,1,"Control","NSMF"
0.0258773693146251,0.169799561648276,1,1,1,"Control","RBM12"
0.0258773693146251,0.209035930516529,1,1,1,"Control","PRPS1"
0.0259019408874732,-1.03647229234339,0.133,0.267,1,"Control","AL121929.2"
0.0259052875502968,0.447466513992231,0.883,0.7,1,"Control","SLC35A3"
0.0259217903689795,0.370015003663606,0.8,0.483,1,"Control","WDSUB1"
0.0259260207929796,0.160925698721256,0.283,0.1,1,"Control","DBX2"
0.025948543895139,-0.562264305888209,0.567,0.633,1,"Control","AMT"
0.0259834715972695,-0.39767271072645,0.833,0.767,1,"Control","STX1B"
0.0260076192829303,0.0519913796823488,0.35,0.133,1,"Control","GJD2"
0.0260172340833054,0.31503476303685,0.983,0.733,1,"Control","MALT1"
0.0260172340833054,0.391513169484603,0.967,0.75,1,"Control","DMPK"
0.026031099818741,0.310610474848122,0.983,0.883,1,"Control","KIAA1614"
0.0260437951934401,-0.280006832654286,0.983,0.917,1,"Control","ACAA1"
0.0261160620612695,-0.528177360002177,0.767,0.733,1,"Control","CLBA1"
0.0261981520147817,0.386849328349719,0.983,0.867,1,"Control","ASXL2"
0.026214809545849,0.294607376404415,0.967,0.917,1,"Control","CYB5R4"
0.0262292830783953,-0.702345342152492,0.883,0.85,1,"Control","CACNA2D3"
0.0262292830783953,-0.477717653091628,0.883,0.85,1,"Control","GNPTAB"
0.026229387834857,-0.19160971820202,1,0.983,1,"Control","OTUD5"
0.026229387834857,0.217762556915983,1,1,1,"Control","ING5"
0.0263287496054299,-1.1257143545128,0.15,0.283,1,"Control","PPP2R2B"
0.0263295872786077,-0.696849698181712,0.017,0.117,1,"Control","AC063944.3"
0.0263295872786077,-0.590967749461828,0.017,0.117,1,"Control","AC023813.3"
0.0263295872786077,-0.744622359667282,0.017,0.117,1,"Control","LINC01630"
0.0263504869231043,0.426416526609072,0.417,0.183,1,"Control","LINC01574"
0.0263742733413569,0.401913143817976,0.267,0.1,1,"Control","ZNF214"
0.0263967456217414,0.218374949725827,0.217,0.067,1,"Control","AC023632.2"
0.0264419791744877,-1.43414388734798,0.1,0.233,1,"Control","CHI3L2"
0.0264419791744877,-0.976894534284072,0.1,0.233,1,"Control","GATD3A"
0.0264608199653658,0.354410894735354,0.4,0.183,1,"Control","CFAP69"
0.0264784893304908,0.337257381374199,0.567,0.283,1,"Control","AC027682.6"
0.0264875773710689,0.44270583117824,0.817,0.6,1,"Control","AL355001.2"
0.0265802818378951,-0.345111782230661,0.95,0.967,1,"Control","MAFG"
0.0265844861624132,0.23453623748022,1,0.95,1,"Control","RPF2"
0.02658553727854,-0.273949694403232,1,0.983,1,"Control","TIGAR"
0.02658553727854,0.114195982352794,1,1,1,"Control","NDUFS4"
0.02658553727854,0.101646821951052,1,1,1,"Control","SNHG5"
0.02658553727854,0.146352127825451,1,1,1,"Control","NOLC1"
0.0266322112404551,0.0835915568404149,0.433,0.183,1,"Control","ODC1-DT"
0.0266897046653115,0.399446291585412,0.95,0.85,1,"Control","NAA25"
0.0266897046653115,-0.373861376620436,0.917,0.883,1,"Control","SLC26A10"
0.0267045985252466,0.341912234582694,0.35,0.15,1,"Control","FO704657.1"
0.0267045985252466,0.281410818262151,0.35,0.15,1,"Control","RAP1GAP"
0.0267216249005918,0.227222067430611,0.95,0.883,1,"Control","GTF2A1"
0.0267547545595535,0.463604551924975,0.767,0.5,1,"Control","NUDCD1"
0.0268513143199119,-0.504621349761637,0.733,0.683,1,"Control","CCDC126"
0.0268652061311025,0.305523510262918,0.833,0.55,1,"Control","WDR72"
0.0269067794281738,0.268865263421421,0.333,0.133,1,"Control","CERCAM"
0.0269235804338998,0.324493597446345,0.967,0.9,1,"Control","RNF135"
0.0269275486199629,0.359020851984781,0.183,0.05,1,"Control","AC005082.2"
0.0269455909717935,0.206873520864904,1,0.967,1,"Control","GORASP2"
0.0269455909717935,0.201201895524374,1,0.967,1,"Control","MPC1"
0.0269455909717935,0.203900162539526,1,0.967,1,"Control","DHCR7"
0.026945856195643,-0.314133427792947,1,0.983,1,"Control","NBR1"
0.026945856195643,-0.0694112256541661,1,1,1,"Control","PTMS"
0.0269952512334398,0.405992206582901,0.383,0.167,1,"Control","KRTCAP3"
0.0270193569256489,-0.563309640247458,0.817,0.817,1,"Control","CACNA1D"
0.0270739357118178,-0.00289415023207695,0.433,0.183,1,"Control","AL355075.4"
0.0272515144563336,-0.293131018296204,0.95,0.867,1,"Control","C3orf18"
0.0272662277308482,-0.283648587579088,0.967,0.867,1,"Control","RABGAP1"
0.0272771296981098,0.297679661260381,0.25,0.083,1,"Control","SNX22"
0.027305029897706,0.354474038215774,1,0.917,1,"Control","BOD1L1"
0.0273103833563786,-0.209472465634781,1,1,1,"Control","GNPDA1"
0.0273103833563786,0.188833772406946,1,1,1,"Control","KDM2B"
0.0273103833563786,0.172515361792083,1,1,1,"Control","ARF6"
0.0274177878805489,0.376398515958039,0.9,0.8,1,"Control","ELAC1"
0.0274848256939238,0.259362781385106,0.983,0.917,1,"Control","GEMIN6"
0.0274857598877789,0.48493233736118,0.567,0.333,1,"Control","HHEX"
0.0275021806440368,0.36728401664308,0.917,0.7,1,"Control","F8A1"
0.0275917431204211,0.25938305700047,0.833,0.583,1,"Control","CHRAC1"
0.0276640305546556,-0.279939283549228,0.933,0.95,1,"Control","TXNDC11"
0.0276737548684794,-0.236694588530405,0.983,0.933,1,"Control","RPS6KB1"
0.0276764562661751,0.252432435741932,1,0.933,1,"Control","SLC7A11"
0.027678077146402,-0.371562777624551,0.967,0.983,1,"Control","SCAMP4"
0.0276788875982174,-0.269033234374609,1,0.967,1,"Control","TBC1D20"
0.0276791577505561,0.191673243277076,1,0.983,1,"Control","HSPBP1"
0.0276791577505561,-0.241424745054131,1,0.983,1,"Control","CDS2"
0.0276791577505561,0.171530608587917,1,1,1,"Control","PSMA5"
0.0276791577505561,0.156000371004917,1,1,1,"Control","MED28"
0.0276791577505561,-0.141405261127983,1,1,1,"Control","MT-ND1"
0.0276948988979715,0.348179623816289,0.417,0.183,1,"Control","LINC01569"
0.0277566778382932,0.369463909098235,0.883,0.75,1,"Control","NSMCE2"
0.0277884394771384,0.258630337449525,0.933,0.767,1,"Control","URB1-AS1"
0.027820381761512,-0.404088465206968,0.917,0.917,1,"Control","PNMA8A"
0.0278300345825491,-0.465547262505722,0.867,0.85,1,"Control","ZNF274"
0.02785565166183,0.262411840863519,0.983,0.917,1,"Control","STARD4"
0.0278768672262752,0.413984419441171,0.917,0.75,1,"Control","ZNF45"
0.0279855388268351,-0.578510371253858,0.7,0.683,1,"Control","FRY"
0.0280519459496671,0.210339888546427,1,0.967,1,"Control","RUVBL1"
0.0280522185869018,-0.254797683844974,0.983,1,1,"Control","TRIP6"
0.0280522185869018,-0.192681335477666,1,0.983,1,"Control","ARFIP2"
0.0280522185869018,-0.235593526052319,1,0.983,1,"Control","NEURL4"
0.0280522185869018,0.245129597801714,1,1,1,"Control","MEX3A"
0.0280522185869018,0.157346650599725,1,1,1,"Control","MAT2A"
0.0280522185869018,0.147877960592702,1,1,1,"Control","MAPK1IP1L"
0.0280522185869018,0.0680777458810202,1,1,1,"Control","ATP5F1D"
0.0280522185869018,0.115114127359289,1,1,1,"Control","ADNP"
0.0281634036008544,-0.426524667990301,0.867,0.833,1,"Control","DNAJC30"
0.0282806652697384,0.444941712555804,0.733,0.433,1,"Control","CEP135"
0.0282842967379046,-0.569163258597133,0.8,0.75,1,"Control","STK17A"
0.0282906600777168,0.315396624337931,0.4,0.183,1,"Control","DNAAF3"
0.0283185117844611,0.34427737524103,0.683,0.383,1,"Control","PVT1"
0.0283609941756129,0.241303648960284,0.85,0.517,1,"Control","USP27X"
0.0283653651402826,0.0564590621733609,0.317,0.117,1,"Control","AC000068.3"
